event_id,customer_id,event_date,event_type,old_mrr,new_mrr,delta_mrr
426,CUST_00194,2022-01-01,new,0.0,2517.15,2517.15
427,CUST_00194,2022-05-01,contraction,2517.15,2327.37,-189.7800000000002
428,CUST_00194,2022-10-01,churn,2327.37,0.0,-2327.37
429,CUST_00195,2022-01-11,new,0.0,70.6,70.6
430,CUST_00195,2022-08-01,churn,70.6,0.0,-70.6
431,CUST_00196,2024-11-02,new,0.0,128.5,128.5
432,CUST_00197,2023-10-01,new,0.0,82.87,82.87
433,CUST_00197,2024-06-01,expansion,82.87,101.54,18.67
434,CUST_00198,2023-10-10,new,0.0,149.7,149.7
435,CUST_00198,2023-11-01,contraction,149.7,131.45,-18.25
436,CUST_00199,2024-02-23,new,0.0,96.98,96.98
437,CUST_00199,2024-04-01,expansion,96.98,114.5,17.519999999999996
438,CUST_00200,2024-07-02,new,0.0,317.89,317.89
439,CUST_00200,2024-12-01,expansion,317.89,381.81,63.920000000000016
440,CUST_00201,2023-11-02,new,0.0,99.61,99.61
441,CUST_00201,2024-06-01,churn,99.61,0.0,-99.61
442,CUST_00202,2023-01-22,new,0.0,1299.15,1299.15
443,CUST_00202,2023-12-01,contraction,1299.15,1162.36,-136.7900000000002
444,CUST_00203,2024-02-03,new,0.0,1876.23,1876.23
445,CUST_00204,2022-07-24,new,0.0,149.67,149.67
446,CUST_00205,2023-02-27,new,0.0,133.03,133.03
447,CUST_00205,2023-09-01,churn,133.03,0.0,-133.03
448,CUST_00206,2023-01-01,new,0.0,399.44,399.44
449,CUST_00206,2023-03-01,contraction,399.44,320.11,-79.32999999999998
450,CUST_00206,2024-08-01,contraction,320.11,290.43,-29.680000000000007
451,CUST_00207,2022-10-10,new,0.0,966.87,966.87
452,CUST_00207,2023-09-01,churn,966.87,0.0,-966.87
453,CUST_00208,2023-11-20,new,0.0,371.55,371.55
454,CUST_00209,2022-03-04,new,0.0,60.74,60.74
455,CUST_00209,2022-11-01,churn,60.74,0.0,-60.74
456,CUST_00210,2023-10-27,new,0.0,55.13,55.13
457,CUST_00210,2024-01-01,expansion,55.13,65.94,10.809999999999995
458,CUST_00210,2024-02-01,expansion,65.94,85.93,19.99000000000001
459,CUST_00210,2024-06-01,expansion,85.93,103.65,17.72
460,CUST_00210,2024-09-01,expansion,103.65,126.78,23.129999999999995
461,CUST_00211,2023-12-15,new,0.0,83.03,83.03
462,CUST_00212,2024-01-19,new,0.0,327.27,327.27
463,CUST_00212,2024-01-01,expansion,327.27,426.18,98.91000000000003
464,CUST_00212,2024-02-01,contraction,426.18,360.95,-65.23000000000002
465,CUST_00213,2024-12-12,new,0.0,71.79,71.79
466,CUST_00213,2024-12-01,contraction,71.79,65.33,-6.460000000000008
467,CUST_00214,2024-12-10,new,0.0,83.68,83.68
468,CUST_00215,2024-11-18,new,0.0,113.78,113.78
469,CUST_00216,2023-12-04,new,0.0,76.95,76.95
470,CUST_00216,2024-10-01,contraction,76.95,64.48,-12.469999999999999
471,CUST_00216,2024-11-01,expansion,64.48,79.27,14.789999999999992
472,CUST_00217,2022-10-09,new,0.0,92.92,92.92
473,CUST_00217,2023-11-01,churn,92.92,0.0,-92.92
474,CUST_00218,2023-07-16,new,0.0,404.18,404.18
475,CUST_00218,2024-03-01,expansion,404.18,516.68,112.49999999999994
476,CUST_00219,2022-07-12,new,0.0,438.22,438.22
477,CUST_00219,2023-01-01,contraction,438.22,358.97,-79.25
478,CUST_00219,2023-06-01,contraction,358.97,315.28,-43.690000000000055
479,CUST_00219,2024-10-01,expansion,315.28,396.85,81.57000000000005
480,CUST_00220,2022-07-03,new,0.0,306.17,306.17
481,CUST_00220,2023-11-01,contraction,306.17,255.96,-50.21000000000001
482,CUST_00220,2024-01-01,expansion,255.96,364.18,108.22
483,CUST_00220,2024-04-01,churn,364.18,0.0,-364.18
484,CUST_00221,2024-02-01,new,0.0,106.27,106.27
485,CUST_00221,2024-03-01,churn,106.27,0.0,-106.27
486,CUST_00222,2024-04-13,new,0.0,63.69,63.69
487,CUST_00223,2022-02-17,new,0.0,147.86,147.86
488,CUST_00223,2022-09-01,churn,147.86,0.0,-147.86
489,CUST_00224,2022-02-18,new,0.0,206.15,206.15
490,CUST_00224,2022-02-01,contraction,206.15,191.55,-14.599999999999994
491,CUST_00224,2022-03-01,churn,191.55,0.0,-191.55
492,CUST_00225,2022-07-24,new,0.0,112.52,112.52
493,CUST_00225,2023-10-01,churn,112.52,0.0,-112.52
494,CUST_00226,2022-11-15,new,0.0,93.97,93.97
495,CUST_00226,2023-01-01,churn,93.97,0.0,-93.97
496,CUST_00227,2023-11-16,new,0.0,142.93,142.93
497,CUST_00228,2022-10-12,new,0.0,1152.16,1152.16
498,CUST_00228,2024-06-01,churn,1152.16,0.0,-1152.16
499,CUST_00229,2023-10-21,new,0.0,75.1,75.1
500,CUST_00229,2023-11-01,churn,75.1,0.0,-75.1
501,CUST_00230,2023-11-12,new,0.0,120.93,120.93
502,CUST_00230,2024-05-01,expansion,120.93,144.4,23.47
503,CUST_00230,2024-09-01,churn,144.4,0.0,-144.4
504,CUST_00231,2022-10-20,new,0.0,128.62,128.62
505,CUST_00231,2023-06-01,churn,128.62,0.0,-128.62
506,CUST_00232,2024-03-17,new,0.0,468.03,468.03
507,CUST_00232,2024-05-01,expansion,468.03,642.91,174.88
508,CUST_00233,2022-03-03,new,0.0,84.61,84.61
509,CUST_00233,2023-05-01,churn,84.61,0.0,-84.61
510,CUST_00234,2023-11-05,new,0.0,1194.06,1194.06
511,CUST_00234,2024-07-01,contraction,1194.06,1123.09,-70.97000000000003
512,CUST_00234,2024-09-01,contraction,1123.09,938.14,-184.94999999999993
513,CUST_00235,2022-03-09,new,0.0,464.51,464.51
514,CUST_00235,2023-04-01,contraction,464.51,438.47,-26.039999999999964
515,CUST_00235,2024-02-01,churn,438.47,0.0,-438.47
516,CUST_00236,2023-12-09,new,0.0,81.0,81.0
517,CUST_00236,2024-05-01,expansion,81.0,114.91,33.91
518,CUST_00237,2022-03-05,new,0.0,2723.45,2723.45
519,CUST_00237,2022-03-01,contraction,2723.45,2223.61,-499.8399999999997
520,CUST_00237,2022-04-01,contraction,2223.61,1911.27,-312.34000000000015
521,CUST_00237,2024-08-01,contraction,1911.27,1630.18,-281.0899999999999
522,CUST_00238,2022-03-07,new,0.0,240.01,240.01
523,CUST_00238,2022-11-01,contraction,240.01,200.73,-39.28
524,CUST_00238,2024-01-01,churn,200.73,0.0,-200.73
525,CUST_00239,2023-02-16,new,0.0,99.86,99.86
526,CUST_00239,2023-07-01,churn,99.86,0.0,-99.86
527,CUST_00240,2024-06-16,new,0.0,1905.29,1905.29
528,CUST_00240,2024-12-01,contraction,1905.29,1724.06,-181.23000000000002
529,CUST_00241,2024-03-07,new,0.0,103.94,103.94
530,CUST_00241,2024-12-01,expansion,103.94,132.06,28.120000000000005
531,CUST_00242,2022-11-20,new,0.0,2366.3,2366.3
532,CUST_00243,2024-11-11,new,0.0,139.01,139.01
533,CUST_00243,2024-12-01,churn,139.01,0.0,-139.01
534,CUST_00244,2022-10-03,new,0.0,459.09,459.09
535,CUST_00244,2023-01-01,contraction,459.09,383.99,-75.09999999999997
536,CUST_00244,2024-04-01,contraction,383.99,358.67,-25.319999999999993
537,CUST_00245,2023-03-11,new,0.0,498.09,498.09
538,CUST_00245,2023-12-01,churn,498.09,0.0,-498.09
539,CUST_00246,2022-10-13,new,0.0,56.9,56.9
540,CUST_00246,2024-02-01,expansion,56.9,74.79,17.890000000000008
541,CUST_00246,2024-09-01,contraction,74.79,60.5,-14.290000000000006
542,CUST_00246,2024-10-01,expansion,60.5,70.41,9.909999999999997
543,CUST_00246,2024-12-01,contraction,70.41,65.81,-4.599999999999994
544,CUST_00247,2022-01-05,new,0.0,1963.37,1963.37
545,CUST_00247,2023-10-01,contraction,1963.37,1717.51,-245.8599999999999
546,CUST_00248,2022-12-04,new,0.0,1299.73,1299.73
547,CUST_00248,2023-02-01,contraction,1299.73,1114.6,-185.1300000000001
548,CUST_00249,2023-01-27,new,0.0,363.76,363.76
549,CUST_00249,2023-09-01,churn,363.76,0.0,-363.76
550,CUST_00250,2022-10-20,new,0.0,81.79,81.79
551,CUST_00250,2022-10-01,contraction,81.79,71.05,-10.740000000000009
552,CUST_00250,2023-02-01,contraction,71.05,57.38,-13.669999999999995
553,CUST_00250,2024-01-01,churn,57.38,0.0,-57.38
554,CUST_00251,2024-04-17,new,0.0,135.92,135.92
555,CUST_00251,2024-08-01,contraction,135.92,111.33,-24.58999999999999
556,CUST_00251,2024-10-01,contraction,111.33,92.28,-19.049999999999997
557,CUST_00252,2024-02-26,new,0.0,340.09,340.09
558,CUST_00252,2024-05-01,expansion,340.09,408.43,68.34000000000003
559,CUST_00252,2024-12-01,expansion,408.43,481.8,73.37
560,CUST_00253,2023-11-12,new,0.0,1966.19,1966.19
561,CUST_00254,2022-04-12,new,0.0,112.71,112.71
562,CUST_00254,2024-02-01,expansion,112.71,161.1,48.39
563,CUST_00255,2023-10-16,new,0.0,1196.64,1196.64
564,CUST_00256,2023-10-04,new,0.0,97.95,97.95
565,CUST_00256,2024-01-01,expansion,97.95,133.31,35.36
566,CUST_00256,2024-11-01,churn,133.31,0.0,-133.31
567,CUST_00257,2023-09-13,new,0.0,330.49,330.49
568,CUST_00257,2024-06-01,expansion,330.49,382.89,52.39999999999998
569,CUST_00258,2024-11-26,new,0.0,2783.05,2783.05
570,CUST_00259,2022-02-01,new,0.0,106.11,106.11
571,CUST_00259,2022-05-01,churn,106.11,0.0,-106.11
572,CUST_00260,2022-05-27,new,0.0,90.74,90.74
573,CUST_00260,2022-10-01,churn,90.74,0.0,-90.74
574,CUST_00261,2023-01-13,new,0.0,100.79,100.79
575,CUST_00261,2023-08-01,contraction,100.79,93.77,-7.02000000000001
576,CUST_00261,2024-05-01,expansion,93.77,126.77,33.0
577,CUST_00262,2023-03-23,new,0.0,143.6,143.6
578,CUST_00262,2024-11-01,contraction,143.6,125.03,-18.569999999999993
579,CUST_00263,2023-02-21,new,0.0,83.7,83.7
580,CUST_00263,2024-11-01,churn,83.7,0.0,-83.7
581,CUST_00264,2024-11-04,new,0.0,141.38,141.38
582,CUST_00265,2022-01-02,new,0.0,136.06,136.06
583,CUST_00265,2022-06-01,contraction,136.06,109.54,-26.519999999999996
584,CUST_00265,2023-12-01,churn,109.54,0.0,-109.54
585,CUST_00266,2023-12-01,new,0.0,54.88,54.88
586,CUST_00267,2024-01-22,new,0.0,57.43,57.43
587,CUST_00267,2024-05-01,churn,57.43,0.0,-57.43
588,CUST_00268,2023-02-02,new,0.0,2899.14,2899.14
589,CUST_00268,2024-07-01,contraction,2899.14,2375.59,-523.5499999999997
590,CUST_00268,2024-11-01,contraction,2375.59,1928.14,-447.45000000000005
591,CUST_00269,2022-03-14,new,0.0,94.66,94.66
592,CUST_00269,2023-08-01,contraction,94.66,88.48,-6.179999999999993
593,CUST_00269,2024-11-01,expansion,88.48,104.53,16.049999999999997
594,CUST_00270,2023-01-22,new,0.0,272.63,272.63
595,CUST_00270,2024-01-01,expansion,272.63,348.49,75.86000000000001
596,CUST_00270,2024-10-01,contraction,348.49,329.5,-18.99000000000001
597,CUST_00271,2024-02-23,new,0.0,118.85,118.85
598,CUST_00272,2023-11-16,new,0.0,358.19,358.19
599,CUST_00272,2024-01-01,expansion,358.19,500.46,142.26999999999998
600,CUST_00272,2024-04-01,churn,500.46,0.0,-500.46
601,CUST_00273,2023-11-23,new,0.0,68.69,68.69
602,CUST_00273,2024-07-01,expansion,68.69,97.26,28.570000000000007
603,CUST_00273,2024-11-01,churn,97.26,0.0,-97.26
604,CUST_00274,2022-10-24,new,0.0,106.75,106.75
605,CUST_00274,2023-11-01,contraction,106.75,92.73,-14.019999999999996
606,CUST_00274,2023-11-01,churn,92.73,0.0,-92.73
607,CUST_00275,2022-02-25,new,0.0,83.59,83.59
608,CUST_00275,2024-03-01,contraction,83.59,76.07,-7.52000000000001
609,CUST_00276,2024-03-09,new,0.0,113.46,113.46
610,CUST_00276,2024-05-01,expansion,113.46,154.15,40.69000000000001
611,CUST_00277,2023-12-09,new,0.0,54.0,54.0
612,CUST_00277,2024-01-01,expansion,54.0,63.14,9.14
613,CUST_00277,2024-09-01,churn,63.14,0.0,-63.14
614,CUST_00278,2023-10-03,new,0.0,84.66,84.66
615,CUST_00278,2024-12-01,expansion,84.66,112.85,28.189999999999998
616,CUST_00279,2023-02-10,new,0.0,413.56,413.56
617,CUST_00279,2023-11-01,contraction,413.56,332.7,-80.86000000000001
618,CUST_00279,2024-02-01,contraction,332.7,271.68,-61.01999999999998
619,CUST_00280,2022-07-21,new,0.0,1800.79,1800.79
620,CUST_00281,2023-01-06,new,0.0,455.31,455.31
621,CUST_00282,2023-10-19,new,0.0,138.15,138.15
622,CUST_00282,2024-01-01,contraction,138.15,126.18,-11.969999999999999
623,CUST_00282,2024-07-01,expansion,126.18,146.15,19.97
624,CUST_00283,2024-12-19,new,0.0,223.0,223.0
625,CUST_00283,2024-12-01,contraction,223.0,208.8,-14.199999999999989
626,CUST_00284,2024-03-01,new,0.0,54.32,54.32
627,CUST_00285,2022-01-17,new,0.0,448.3,448.3
628,CUST_00285,2023-10-01,contraction,448.3,381.7,-66.60000000000002
629,CUST_00285,2024-11-01,expansion,381.7,502.14,120.44
630,CUST_00286,2024-07-26,new,0.0,498.52,498.52
631,CUST_00286,2024-07-01,expansion,498.52,715.83,217.31000000000006
632,CUST_00286,2024-12-01,churn,715.83,0.0,-715.83
633,CUST_00287,2022-02-27,new,0.0,103.76,103.76
634,CUST_00287,2024-05-01,churn,103.76,0.0,-103.76
635,CUST_00288,2023-01-03,new,0.0,93.23,93.23
636,CUST_00288,2023-04-01,churn,93.23,0.0,-93.23
637,CUST_00289,2024-02-27,new,0.0,98.37,98.37
638,CUST_00289,2024-06-01,contraction,98.37,89.6,-8.77000000000001
639,CUST_00289,2024-11-01,expansion,89.6,119.74,30.14
640,CUST_00290,2024-03-02,new,0.0,82.38,82.38
641,CUST_00290,2024-06-01,churn,82.38,0.0,-82.38
642,CUST_00291,2023-10-16,new,0.0,69.76,69.76
643,CUST_00291,2024-03-01,expansion,69.76,84.06,14.299999999999997
644,CUST_00291,2024-06-01,expansion,84.06,117.09,33.03
645,CUST_00292,2023-04-13,new,0.0,376.55,376.55
646,CUST_00292,2024-02-01,expansion,376.55,452.98,76.43
647,CUST_00292,2024-03-01,expansion,452.98,521.91,68.92999999999995
648,CUST_00293,2022-12-15,new,0.0,88.8,88.8
649,CUST_00293,2023-08-01,churn,88.8,0.0,-88.8
650,CUST_00294,2022-10-08,new,0.0,296.57,296.57
651,CUST_00294,2023-05-01,contraction,296.57,264.69,-31.879999999999995
652,CUST_00295,2024-11-11,new,0.0,76.8,76.8
653,CUST_00296,2024-01-01,new,0.0,109.82,109.82
654,CUST_00297,2022-11-06,new,0.0,124.35,124.35
655,CUST_00297,2023-04-01,contraction,124.35,100.11,-24.239999999999995
656,CUST_00297,2024-06-01,expansion,100.11,131.94,31.83
657,CUST_00298,2023-10-26,new,0.0,344.55,344.55
658,CUST_00299,2024-05-14,new,0.0,2535.96,2535.96
659,CUST_00300,2022-02-18,new,0.0,131.93,131.93
660,CUST_00300,2022-11-01,contraction,131.93,112.57,-19.360000000000014
661,CUST_00300,2023-08-01,churn,112.57,0.0,-112.57
662,CUST_00301,2024-12-26,new,0.0,62.33,62.33
663,CUST_00302,2022-02-18,new,0.0,482.89,482.89
664,CUST_00302,2022-03-01,churn,482.89,0.0,-482.89
665,CUST_00303,2024-07-17,new,0.0,2629.38,2629.38
666,CUST_00304,2022-03-20,new,0.0,131.43,131.43
667,CUST_00304,2022-04-01,churn,131.43,0.0,-131.43
668,CUST_00305,2023-11-08,new,0.0,72.9,72.9
669,CUST_00305,2024-02-01,contraction,72.9,60.56,-12.340000000000003
670,CUST_00306,2023-03-15,new,0.0,2416.99,2416.99
671,CUST_00307,2023-10-01,new,0.0,134.27,134.27
672,CUST_00307,2024-05-01,churn,134.27,0.0,-134.27
673,CUST_00308,2024-09-18,new,0.0,279.64,279.64
674,CUST_00309,2024-03-26,new,0.0,90.9,90.9
675,CUST_00309,2024-07-01,churn,90.9,0.0,-90.9
676,CUST_00310,2024-11-17,new,0.0,334.86,334.86
677,CUST_00311,2024-02-20,new,0.0,332.62,332.62
678,CUST_00312,2023-11-06,new,0.0,101.55,101.55
679,CUST_00312,2024-01-01,expansion,101.55,129.42,27.86999999999999
680,CUST_00312,2024-10-01,churn,129.42,0.0,-129.42
681,CUST_00313,2024-11-17,new,0.0,137.04,137.04
682,CUST_00314,2022-11-25,new,0.0,304.15,304.15
683,CUST_00315,2023-10-24,new,0.0,1133.67,1133.67
684,CUST_00316,2022-02-19,new,0.0,120.48,120.48
685,CUST_00316,2022-08-01,contraction,120.48,108.86,-11.620000000000005
686,CUST_00316,2024-04-01,expansion,108.86,126.5,17.64
687,CUST_00316,2024-08-01,contraction,126.5,104.47,-22.03
688,CUST_00317,2024-09-08,new,0.0,102.67,102.67
689,CUST_00317,2024-09-01,expansion,102.67,119.25,16.58
690,CUST_00317,2024-10-01,expansion,119.25,165.37,46.120000000000005
691,CUST_00317,2024-11-01,expansion,165.37,192.18,26.810000000000002
692,CUST_00318,2023-04-21,new,0.0,132.77,132.77
693,CUST_00318,2023-09-01,churn,132.77,0.0,-132.77
694,CUST_00319,2023-09-16,new,0.0,82.26,82.26
695,CUST_00319,2024-10-01,churn,82.26,0.0,-82.26
696,CUST_00320,2024-03-09,new,0.0,68.68,68.68
697,CUST_00320,2024-03-01,expansion,68.68,93.73,25.049999999999997
698,CUST_00320,2024-06-01,expansion,93.73,122.53,28.799999999999997
699,CUST_00321,2023-11-20,new,0.0,415.58,415.58
700,CUST_00321,2024-09-01,expansion,415.58,536.3,120.71999999999997
701,CUST_00322,2022-12-01,new,0.0,61.18,61.18
702,CUST_00323,2022-05-15,new,0.0,403.42,403.42
703,CUST_00324,2024-12-14,new,0.0,328.23,328.23
704,CUST_00325,2022-01-17,new,0.0,355.0,355.0
705,CUST_00326,2024-01-13,new,0.0,133.55,133.55
706,CUST_00326,2024-06-01,contraction,133.55,117.39,-16.16000000000001
707,CUST_00326,2024-08-01,churn,117.39,0.0,-117.39
708,CUST_00327,2024-01-25,new,0.0,138.97,138.97
709,CUST_00327,2024-06-01,expansion,138.97,171.99,33.02000000000001
710,CUST_00327,2024-12-01,expansion,171.99,210.64,38.64999999999998
711,CUST_00328,2023-02-16,new,0.0,83.78,83.78
712,CUST_00328,2023-06-01,churn,83.78,0.0,-83.78
713,CUST_00329,2023-02-12,new,0.0,326.59,326.59
714,CUST_00330,2024-01-23,new,0.0,225.12,225.12
715,CUST_00330,2024-05-01,expansion,225.12,318.17,93.05000000000001
716,CUST_00330,2024-06-01,contraction,318.17,263.54,-54.629999999999995
717,CUST_00330,2024-07-01,expansion,263.54,340.11,76.57
718,CUST_00330,2024-09-01,expansion,340.11,466.92,126.81
719,CUST_00331,2022-10-26,new,0.0,144.52,144.52
720,CUST_00331,2024-02-01,expansion,144.52,184.37,39.849999999999994
721,CUST_00331,2024-04-01,contraction,184.37,153.49,-30.879999999999995
722,CUST_00331,2024-10-01,churn,153.49,0.0,-153.49
723,CUST_00332,2022-06-11,new,0.0,61.99,61.99
724,CUST_00332,2024-01-01,expansion,61.99,83.81,21.82
725,CUST_00333,2024-09-07,new,0.0,84.89,84.89
726,CUST_00334,2022-07-20,new,0.0,82.65,82.65
727,CUST_00334,2024-03-01,expansion,82.65,118.93,36.28
728,CUST_00334,2024-09-01,churn,118.93,0.0,-118.93
729,CUST_00335,2023-03-07,new,0.0,268.11,268.11
730,CUST_00335,2023-07-01,churn,268.11,0.0,-268.11
731,CUST_00336,2022-11-08,new,0.0,121.98,121.98
732,CUST_00336,2024-05-01,expansion,121.98,153.95,31.969999999999985
733,CUST_00337,2022-12-24,new,0.0,84.99,84.99
734,CUST_00337,2023-08-01,contraction,84.99,78.99,-6.0
735,CUST_00337,2024-03-01,contraction,78.99,71.24,-7.75
736,CUST_00338,2023-03-13,new,0.0,337.94,337.94
737,CUST_00338,2024-02-01,expansion,337.94,480.31,142.37
738,CUST_00339,2024-11-12,new,0.0,264.11,264.11
739,CUST_00340,2024-02-12,new,0.0,75.23,75.23
740,CUST_00340,2024-04-01,expansion,75.23,101.34,26.11
741,CUST_00341,2023-11-10,new,0.0,1878.51,1878.51
742,CUST_00342,2023-01-04,new,0.0,60.96,60.96
743,CUST_00342,2023-09-01,contraction,60.96,48.8,-12.160000000000004
744,CUST_00342,2024-09-01,expansion,48.8,69.04,20.24000000000001
745,CUST_00342,2024-09-01,churn,69.04,0.0,-69.04
746,CUST_00343,2024-10-10,new,0.0,142.21,142.21
747,CUST_00344,2023-02-14,new,0.0,383.63,383.63
748,CUST_00344,2023-07-01,churn,383.63,0.0,-383.63
749,CUST_00345,2024-12-17,new,0.0,115.69,115.69
750,CUST_00346,2023-07-26,new,0.0,61.27,61.27
751,CUST_00346,2024-06-01,expansion,61.27,81.64,20.369999999999997
752,CUST_00346,2024-09-01,expansion,81.64,115.14,33.5
753,CUST_00346,2024-12-01,expansion,115.14,157.65,42.510000000000005
754,CUST_00347,2024-11-27,new,0.0,71.72,71.72
755,CUST_00348,2022-02-24,new,0.0,337.54,337.54
756,CUST_00348,2024-04-01,expansion,337.54,433.16,95.62
757,CUST_00349,2022-05-09,new,0.0,108.93,108.93
758,CUST_00349,2023-05-01,churn,108.93,0.0,-108.93
759,CUST_00350,2024-12-05,new,0.0,65.92,65.92
760,CUST_00351,2024-12-14,new,0.0,2057.7,2057.7
761,CUST_00352,2024-01-04,new,0.0,69.49,69.49
762,CUST_00352,2024-04-01,expansion,69.49,97.01,27.52000000000001
763,CUST_00352,2024-05-01,churn,97.01,0.0,-97.01
764,CUST_00353,2024-02-06,new,0.0,948.56,948.56
765,CUST_00353,2024-12-01,contraction,948.56,783.68,-164.88
766,CUST_00354,2023-10-01,new,0.0,118.85,118.85
767,CUST_00355,2023-03-24,new,0.0,1550.06,1550.06
768,CUST_00356,2023-03-26,new,0.0,71.76,71.76
769,CUST_00356,2023-05-01,churn,71.76,0.0,-71.76
770,CUST_00357,2022-12-05,new,0.0,393.71,393.71
771,CUST_00358,2024-07-08,new,0.0,128.68,128.68
772,CUST_00358,2024-08-01,expansion,128.68,181.79,53.109999999999985
773,CUST_00359,2022-06-05,new,0.0,51.73,51.73
774,CUST_00359,2022-11-01,contraction,51.73,42.65,-9.079999999999998
775,CUST_00359,2023-05-01,churn,42.65,0.0,-42.65
776,CUST_00360,2024-03-26,new,0.0,1621.81,1621.81
777,CUST_00360,2024-09-01,contraction,1621.81,1448.55,-173.26
778,CUST_00361,2024-01-03,new,0.0,108.35,108.35
779,CUST_00361,2024-04-01,expansion,108.35,135.34,26.99000000000001
780,CUST_00361,2024-06-01,expansion,135.34,186.64,51.29999999999998
781,CUST_00362,2023-10-22,new,0.0,137.93,137.93
782,CUST_00362,2024-10-01,expansion,137.93,179.31,41.379999999999995
783,CUST_00363,2022-01-15,new,0.0,2284.55,2284.55
784,CUST_00363,2023-01-01,contraction,2284.55,1957.77,-326.7800000000002
785,CUST_00364,2023-10-10,new,0.0,207.89,207.89
786,CUST_00364,2024-03-01,expansion,207.89,264.2,56.31
787,CUST_00364,2024-05-01,churn,264.2,0.0,-264.2
788,CUST_00365,2024-01-24,new,0.0,82.46,82.46
789,CUST_00365,2024-08-01,expansion,82.46,99.29,16.830000000000013
790,CUST_00366,2023-01-12,new,0.0,107.18,107.18
791,CUST_00366,2023-07-01,contraction,107.18,101.08,-6.1000000000000085
792,CUST_00367,2024-07-17,new,0.0,104.47,104.47
793,CUST_00367,2024-10-01,expansion,104.47,124.8,20.33
794,CUST_00368,2023-11-04,new,0.0,73.25,73.25
795,CUST_00368,2024-07-01,expansion,73.25,102.6,29.349999999999994
796,CUST_00368,2024-08-01,expansion,102.6,144.92,42.31999999999999
797,CUST_00369,2023-05-07,new,0.0,125.97,125.97
798,CUST_00370,2022-12-08,new,0.0,109.14,109.14
799,CUST_00370,2023-08-01,contraction,109.14,98.75,-10.39
800,CUST_00370,2024-04-01,contraction,98.75,91.64,-7.109999999999999
801,CUST_00370,2024-10-01,churn,91.64,0.0,-91.64
802,CUST_00371,2023-04-08,new,0.0,251.02,251.02
803,CUST_00372,2023-11-15,new,0.0,120.06,120.06
804,CUST_00372,2024-01-01,expansion,120.06,167.81,47.75
