customer_id,company_name,industry,employee_size,signup_date,sales_rep,acquisition_channel,country,lifetime_value
CUST_00272,Orion Systems,Retail,1-10,2023-11-16,Rep_10,Partner,Australia,11111.11
CUST_00273,Apex Analytics,Retail,11-50,2023-11-23,Rep_7,Paid Search,UK,1666.67
CUST_00274,Nimbus Cloud,Retail,51-200,2022-10-24,Rep_14,Organic,Germany,1666.67
CUST_00275,Orion Cloud,Retail,51-200,2022-02-25,Rep_2,Paid Search,USA,2535.67
CUST_00276,Apex Technologies,Finance,201-1000,2024-03-09,Rep_13,Paid Search,UK,5138.33
CUST_00277,Zenith Labs,Healthcare,11-50,2023-12-09,Rep_5,Referral,India,1666.67
CUST_00278,Nova Software,EdTech,51-200,2023-10-03,Rep_10,Paid Search,Canada,3761.67
CUST_00279,Summit Software,Healthcare,1-10,2023-02-10,Rep_9,Partner,USA,15093.33
CUST_00280,Pulse Software,SaaS,1-10,2022-07-21,Rep_1,Paid Search,India,225098.75
CUST_00281,Zenith Systems,Healthcare,1-10,2023-01-06,Rep_3,LinkedIn Ads,Australia,25295.0
CUST_00282,Vertex Analytics,Healthcare,1-10,2023-10-19,Rep_12,LinkedIn Ads,Germany,4871.67
CUST_00283,Vertex Labs,Manufacturing,11-50,2024-12-19,Rep_9,Paid Search,India,11600.0
CUST_00284,Vertex Analytics,Retail,201-1000,2024-03-01,Rep_4,Referral,Australia,1810.67
CUST_00285,Nimbus Labs,EdTech,11-50,2022-01-17,Rep_14,Paid Search,India,100000.0
CUST_00286,Apex Technologies,Retail,11-50,2024-07-26,Rep_11,Paid Search,Australia,100000.0
CUST_00287,Orion Analytics,Manufacturing,201-1000,2022-02-27,Rep_10,LinkedIn Ads,UK,1666.67
CUST_00288,Summit Analytics,Retail,1-10,2023-01-03,Rep_10,LinkedIn Ads,Canada,1666.67
CUST_00289,Helix Solutions,EdTech,1-10,2024-02-27,Rep_11,Paid Search,Germany,3991.33
CUST_00290,Nova Solutions,Healthcare,11-50,2024-03-02,Rep_7,Paid Search,USA,1666.67
CUST_00291,Vertex Technologies,SaaS,11-50,2023-10-16,Rep_9,LinkedIn Ads,India,3903.0
CUST_00292,Vertex Solutions,Manufacturing,1-10,2023-04-13,Rep_9,Paid Search,India,28995.0
CUST_00293,Pulse AI,EdTech,11-50,2022-12-15,Rep_14,Organic,India,1666.67
CUST_00294,Vertex Systems,EdTech,1-10,2022-10-08,Rep_12,Referral,USA,14705.0
CUST_00295,Apex Labs,Manufacturing,1-10,2024-11-11,Rep_9,Partner,USA,2560.0
CUST_00296,Helix Systems,SaaS,1-10,2024-01-01,Rep_4,LinkedIn Ads,UK,3660.67
CUST_00297,Zenith Analytics,SaaS,201-1000,2022-11-06,Rep_14,Paid Search,Canada,4398.0
CUST_00298,Vertex Analytics,EdTech,1-10,2023-10-26,Rep_7,Paid Search,UK,19141.67
CUST_00299,Pulse Cloud,SaaS,1-10,2024-05-14,Rep_11,LinkedIn Ads,Germany,316995.0
CUST_00300,Zenith Labs,SaaS,1-10,2022-02-18,Rep_2,Organic,Germany,1666.67
CUST_00301,Apex Systems,EdTech,1-10,2024-12-26,Rep_3,Partner,Canada,2077.67
CUST_00302,Helix Systems,Manufacturing,11-50,2022-02-18,Rep_12,LinkedIn Ads,USA,11111.11
CUST_00303,Summit Analytics,SaaS,11-50,2024-07-17,Rep_12,Paid Search,India,328672.5
CUST_00304,Helix Systems,Healthcare,11-50,2022-03-20,Rep_8,LinkedIn Ads,Germany,1666.67
CUST_00305,Quantum Analytics,SaaS,51-200,2023-11-08,Rep_8,Organic,USA,2018.67
CUST_00306,Pulse AI,Retail,11-50,2023-03-15,Rep_10,LinkedIn Ads,USA,302123.75
CUST_00307,Vertex Solutions,Manufacturing,1-10,2023-10-01,Rep_9,LinkedIn Ads,USA,1666.67
CUST_00308,Orion Solutions,Retail,1-10,2024-09-18,Rep_8,Partner,USA,15535.56
CUST_00309,Zenith Labs,SaaS,51-200,2024-03-26,Rep_9,Organic,India,1666.67
CUST_00310,Vertex Technologies,Manufacturing,1-10,2024-11-17,Rep_11,LinkedIn Ads,India,18603.33
CUST_00311,Helix Solutions,Healthcare,11-50,2024-02-20,Rep_3,Paid Search,UK,18478.89
CUST_00312,Nimbus Technologies,Healthcare,1-10,2023-11-06,Rep_7,LinkedIn Ads,USA,1666.67
CUST_00313,Zenith Technologies,Retail,11-50,2024-11-17,Rep_7,Partner,USA,4568.0
CUST_00314,Orion Cloud,Finance,1-10,2022-11-25,Rep_3,Referral,UK,16897.22
CUST_00315,Orion Technologies,Finance,1-10,2023-10-24,Rep_7,Referral,USA,141708.75
CUST_00316,Pulse Labs,SaaS,1-10,2022-02-19,Rep_6,LinkedIn Ads,USA,3482.33
CUST_00317,Nimbus Technologies,Finance,11-50,2024-09-08,Rep_7,LinkedIn Ads,Australia,6406.0
CUST_00318,Orion Labs,Healthcare,11-50,2023-04-21,Rep_9,Paid Search,UK,1666.67
CUST_00319,Quantum Software,Healthcare,51-200,2023-09-16,Rep_6,Paid Search,India,1666.67
CUST_00320,Pulse Technologies,SaaS,1-10,2024-03-09,Rep_2,LinkedIn Ads,India,4084.33
CUST_00321,Nova Technologies,EdTech,11-50,2023-11-20,Rep_14,Paid Search,India,29794.44
CUST_00322,Zenith AI,Retail,1-10,2022-12-01,Rep_4,LinkedIn Ads,UK,2039.33
CUST_00323,Helix Cloud,Finance,11-50,2022-05-15,Rep_10,LinkedIn Ads,UK,22412.22
CUST_00324,Helix Solutions,SaaS,11-50,2024-12-14,Rep_5,Paid Search,USA,18235.0
CUST_00325,Summit Software,Healthcare,11-50,2022-01-17,Rep_7,Partner,UK,19722.22
CUST_00326,Vertex Software,Healthcare,11-50,2024-01-13,Rep_9,Organic,Germany,1666.67
CUST_00327,Apex Cloud,Finance,11-50,2024-01-25,Rep_15,Organic,India,7021.33
CUST_00328,Vertex AI,EdTech,11-50,2023-02-16,Rep_4,Paid Search,USA,1666.67
CUST_00329,Zenith Solutions,SaaS,11-50,2023-02-12,Rep_3,Paid Search,Canada,18143.89
CUST_00330,Pulse Cloud,Manufacturing,1-10,2024-01-23,Rep_8,Partner,Germany,100000.0
CUST_00331,Orion Software,SaaS,11-50,2022-10-26,Rep_12,Paid Search,Australia,1666.67
CUST_00332,Helix Technologies,Healthcare,51-200,2022-06-11,Rep_1,LinkedIn Ads,Australia,2793.67
CUST_00333,Apex Solutions,Finance,1-10,2024-09-07,Rep_3,Paid Search,Canada,2829.67
CUST_00334,Nova Software,SaaS,11-50,2022-07-20,Rep_5,Partner,UK,1666.67
CUST_00335,Orion AI,Retail,1-10,2023-03-07,Rep_9,Paid Search,UK,11111.11
CUST_00336,Orion Solutions,Healthcare,1-10,2022-11-08,Rep_8,Organic,Canada,5131.67
CUST_00337,Nova Systems,Finance,11-50,2022-12-24,Rep_14,Paid Search,Germany,2374.67
CUST_00338,Zenith Software,SaaS,51-200,2023-03-13,Rep_15,LinkedIn Ads,USA,26683.89
CUST_00339,Quantum Cloud,Finance,1-10,2024-11-12,Rep_3,LinkedIn Ads,USA,14672.78
CUST_00340,Nova Software,SaaS,1-10,2024-02-12,Rep_10,Paid Search,Australia,3378.0
CUST_00341,Nimbus Software,Retail,1-10,2023-11-10,Rep_11,Paid Search,Canada,234813.75
CUST_00342,Vertex Labs,SaaS,11-50,2023-01-04,Rep_4,Partner,India,1666.67
CUST_00343,Nimbus Labs,Healthcare,51-200,2024-10-10,Rep_3,Paid Search,USA,4740.33
CUST_00344,Summit Cloud,Finance,51-200,2023-02-14,Rep_3,Paid Search,USA,11111.11
CUST_00345,Nimbus AI,Manufacturing,201-1000,2024-12-17,Rep_7,LinkedIn Ads,Germany,3856.33
CUST_00346,Orion Labs,Manufacturing,201-1000,2023-07-26,Rep_11,LinkedIn Ads,UK,5255.0
CUST_00347,Helix Software,EdTech,51-200,2024-11-27,Rep_7,Organic,India,2390.67
CUST_00348,Apex Labs,Retail,1-10,2022-02-24,Rep_10,Paid Search,USA,100000.0
CUST_00349,Vertex AI,Finance,11-50,2022-05-09,Rep_6,Paid Search,USA,1666.67
CUST_00350,Zenith Solutions,EdTech,51-200,2024-12-05,Rep_1,Organic,UK,2197.33
CUST_00351,Orion Analytics,SaaS,11-50,2024-12-14,Rep_1,Paid Search,Australia,257212.5
CUST_00352,Pulse Systems,Manufacturing,11-50,2024-01-04,Rep_4,Paid Search,USA,1666.67
CUST_00353,Nimbus Cloud,EdTech,1-10,2024-02-06,Rep_1,LinkedIn Ads,India,100000.0
CUST_00354,Pulse Solutions,Retail,1-10,2023-10-01,Rep_7,Partner,USA,3961.67
CUST_00355,Summit Labs,Finance,201-1000,2023-03-24,Rep_15,Paid Search,USA,193757.5
CUST_00356,Pulse Solutions,EdTech,1-10,2023-03-26,Rep_7,Paid Search,Canada,1666.67
CUST_00357,Summit AI,Retail,201-1000,2022-12-05,Rep_5,LinkedIn Ads,UK,21872.78
CUST_00358,Nova Technologies,SaaS,51-200,2024-07-08,Rep_7,Organic,Australia,6059.67
CUST_00359,Quantum Solutions,Retail,11-50,2022-06-05,Rep_5,Partner,USA,1666.67
CUST_00360,Nimbus AI,Finance,1-10,2024-03-26,Rep_14,Partner,Germany,181068.75
CUST_00361,Pulse AI,Manufacturing,1000+,2024-01-03,Rep_7,Referral,USA,6221.33
CUST_00362,Helix Software,Manufacturing,11-50,2023-10-22,Rep_2,Paid Search,Canada,5977.0
CUST_00363,Nimbus AI,EdTech,1-10,2022-01-15,Rep_3,Paid Search,Germany,244721.25
CUST_00364,Summit Technologies,Retail,11-50,2023-10-10,Rep_6,LinkedIn Ads,India,100000.0
CUST_00365,Quantum AI,Manufacturing,1000+,2024-01-24,Rep_9,Partner,USA,3309.67
CUST_00366,Nimbus Labs,Manufacturing,11-50,2023-01-12,Rep_15,LinkedIn Ads,UK,3369.33
CUST_00367,Vertex Systems,EdTech,1-10,2024-07-17,Rep_12,Paid Search,India,4160.0
CUST_00368,Pulse Cloud,SaaS,201-1000,2023-11-04,Rep_2,Organic,USA,4830.67
CUST_00369,Vertex Analytics,Retail,11-50,2023-05-07,Rep_4,Paid Search,UK,4199.0
CUST_00370,Pulse Cloud,Retail,1-10,2022-12-08,Rep_9,LinkedIn Ads,USA,1666.67
CUST_00371,Vertex Systems,SaaS,11-50,2023-04-08,Rep_9,LinkedIn Ads,India,13945.56
CUST_00372,Apex Analytics,EdTech,1-10,2023-11-15,Rep_5,Paid Search,USA,1666.67
CUST_00373,Nimbus Solutions,Retail,51-200,2023-10-21,Rep_14,Partner,UK,293122.5
CUST_00374,Summit Systems,SaaS,1-10,2022-12-24,Rep_13,LinkedIn Ads,India,252450.0
CUST_00375,Apex Cloud,Finance,1-10,2022-03-02,Rep_13,Partner,UK,1666.67
CUST_00376,Pulse Cloud,Manufacturing,1000+,2023-03-19,Rep_3,Partner,USA,34764.44
CUST_00377,Zenith Analytics,Retail,11-50,2024-03-03,Rep_9,Partner,UK,2782.67
CUST_00378,Orion Technologies,Retail,11-50,2022-12-14,Rep_10,Partner,USA,1666.67
CUST_00379,Helix Cloud,Retail,11-50,2024-12-01,Rep_15,Partner,Germany,2374.33
CUST_00380,Apex Labs,SaaS,51-200,2023-01-06,Rep_6,Partner,India,1666.67
CUST_00381,Pulse Labs,EdTech,1000+,2024-02-21,Rep_10,LinkedIn Ads,Germany,4071.0
CUST_00382,Vertex Labs,Retail,201-1000,2023-11-04,Rep_13,LinkedIn Ads,India,16402.78
CUST_00383,Nimbus Software,EdTech,11-50,2024-06-10,Rep_5,Organic,USA,1876.67
CUST_00384,Zenith Software,Finance,11-50,2023-09-14,Rep_4,Paid Search,Australia,2007.33
CUST_00385,Summit Analytics,EdTech,201-1000,2023-03-16,Rep_7,Paid Search,Canada,1933.33
CUST_00386,Vertex Analytics,EdTech,11-50,2023-12-20,Rep_12,Paid Search,India,5637.33
CUST_00387,Vertex Solutions,Healthcare,1-10,2024-11-03,Rep_4,LinkedIn Ads,Germany,4244.33
CUST_00388,Summit Cloud,Manufacturing,51-200,2023-12-20,Rep_10,Paid Search,Germany,35366.67
CUST_00389,Zenith Software,Finance,51-200,2023-11-22,Rep_14,Referral,Australia,1666.67
CUST_00390,Helix Solutions,Retail,1000+,2023-11-27,Rep_11,Paid Search,Germany,5671.0
CUST_00391,Pulse Labs,EdTech,11-50,2023-11-23,Rep_15,LinkedIn Ads,USA,1666.67
CUST_00392,Helix Technologies,SaaS,1-10,2023-10-17,Rep_8,Partner,Australia,5124.67
CUST_00393,Quantum Software,Healthcare,1-10,2023-02-13,Rep_1,Partner,Australia,1666.67
CUST_00394,Apex Analytics,SaaS,1-10,2023-01-04,Rep_15,Partner,USA,115031.25
CUST_00395,Nimbus Cloud,Healthcare,201-1000,2022-03-05,Rep_8,Paid Search,UK,100000.0
CUST_00396,Summit Technologies,Retail,1-10,2022-02-16,Rep_14,Partner,Germany,3872.33
CUST_00397,Helix Labs,SaaS,51-200,2023-11-12,Rep_3,LinkedIn Ads,USA,1666.67
CUST_00398,Nova Analytics,Finance,1-10,2024-01-18,Rep_11,LinkedIn Ads,USA,2943.33
CUST_00399,Helix Analytics,EdTech,201-1000,2023-11-24,Rep_9,Paid Search,USA,5647.0
CUST_00400,Pulse Analytics,Healthcare,1-10,2024-08-17,Rep_1,Partner,Germany,2387.33
CUST_00401,Quantum Solutions,SaaS,51-200,2024-09-14,Rep_10,Partner,USA,11111.11
CUST_00402,Pulse Systems,Retail,51-200,2024-12-10,Rep_1,Paid Search,Germany,1710.67
CUST_00403,Apex Technologies,Retail,1-10,2022-03-20,Rep_4,Paid Search,Australia,31676.67
CUST_00404,Vertex Cloud,Manufacturing,11-50,2024-10-18,Rep_8,Paid Search,USA,27603.89
CUST_00405,Pulse Technologies,Retail,201-1000,2023-04-17,Rep_12,Partner,Germany,14000.56
CUST_00406,Orion Cloud,EdTech,1-10,2024-10-09,Rep_5,Paid Search,Germany,3537.67
CUST_00407,Vertex AI,Finance,51-200,2023-03-08,Rep_14,LinkedIn Ads,USA,2147.67
CUST_00408,Apex Systems,SaaS,1-10,2024-03-20,Rep_3,LinkedIn Ads,Australia,5607.33
CUST_00409,Summit Solutions,SaaS,1-10,2024-10-22,Rep_6,Partner,Canada,2810.67
CUST_00410,Zenith Labs,Manufacturing,11-50,2024-11-08,Rep_14,Referral,USA,14371.67
CUST_00411,Zenith Labs,SaaS,11-50,2022-11-22,Rep_3,Partner,Germany,100000.0
CUST_00412,Summit Systems,Manufacturing,11-50,2024-10-07,Rep_12,Partner,USA,2539.33
CUST_00413,Orion Systems,SaaS,1-10,2023-04-14,Rep_15,Organic,Germany,11111.11
CUST_00414,Zenith Analytics,Healthcare,51-200,2024-12-20,Rep_3,Paid Search,Germany,3652.33
CUST_00415,Pulse Solutions,Retail,1-10,2022-12-22,Rep_2,Paid Search,India,100000.0
CUST_00416,Pulse Cloud,Retail,201-1000,2024-06-19,Rep_3,LinkedIn Ads,USA,4509.33
CUST_00417,Helix Technologies,Finance,51-200,2023-10-20,Rep_3,Referral,Canada,17077.22
CUST_00418,Summit Cloud,Retail,1000+,2024-11-14,Rep_14,Referral,India,3361.0
CUST_00419,Zenith Labs,Retail,51-200,2023-10-01,Rep_14,LinkedIn Ads,Canada,100000.0
CUST_00420,Pulse Solutions,Finance,11-50,2024-11-14,Rep_15,Paid Search,USA,15333.89
CUST_00421,Nova Software,Healthcare,201-1000,2023-03-16,Rep_12,Paid Search,Australia,2976.33
CUST_00422,Vertex Solutions,Manufacturing,11-50,2023-11-26,Rep_1,Partner,USA,276740.0
CUST_00423,Pulse AI,EdTech,51-200,2023-11-11,Rep_2,Paid Search,USA,1666.67
CUST_00424,Apex Software,Manufacturing,11-50,2024-01-05,Rep_14,Paid Search,Australia,6143.0
CUST_00425,Summit AI,Finance,51-200,2022-04-14,Rep_10,Paid Search,UK,5878.0
CUST_00426,Orion Labs,EdTech,1-10,2024-10-09,Rep_7,LinkedIn Ads,Germany,1666.67
CUST_00427,Nimbus Solutions,Retail,11-50,2024-12-21,Rep_13,Paid Search,UK,2382.67
CUST_00428,Summit Cloud,EdTech,201-1000,2024-01-23,Rep_13,LinkedIn Ads,USA,1666.67
CUST_00429,Orion Systems,Retail,1-10,2024-12-10,Rep_8,Paid Search,Canada,26158.33
CUST_00430,Nova Technologies,Retail,11-50,2023-02-14,Rep_3,Paid Search,India,2607.33
CUST_00431,Zenith Labs,SaaS,1000+,2023-03-09,Rep_8,Paid Search,USA,4564.67
CUST_00432,Apex Analytics,Healthcare,11-50,2022-03-09,Rep_11,Paid Search,UK,1666.67
CUST_00433,Vertex Solutions,Manufacturing,1-10,2024-08-13,Rep_10,Paid Search,India,16744.44
CUST_00434,Helix Technologies,Healthcare,51-200,2022-01-24,Rep_4,LinkedIn Ads,Germany,3311.67
CUST_00435,Nova Labs,EdTech,51-200,2023-05-06,Rep_7,Organic,Australia,1666.67
CUST_00436,Summit Cloud,Finance,1-10,2024-03-27,Rep_11,Referral,India,286076.25
CUST_00437,Helix Cloud,Manufacturing,1-10,2024-02-06,Rep_7,Paid Search,USA,13219.44
CUST_00438,Orion AI,Retail,51-200,2023-02-22,Rep_13,Paid Search,Australia,5443.0
CUST_00439,Nova Software,Healthcare,11-50,2023-11-19,Rep_12,LinkedIn Ads,USA,22126.67
CUST_00440,Summit Cloud,Healthcare,1-10,2024-12-18,Rep_9,Paid Search,USA,3967.33
CUST_00441,Apex Technologies,SaaS,51-200,2022-03-03,Rep_8,LinkedIn Ads,USA,208773.75
CUST_00442,Nimbus Cloud,Retail,51-200,2023-10-26,Rep_11,Paid Search,Canada,3852.67
CUST_00443,Pulse AI,SaaS,1-10,2022-06-02,Rep_4,Paid Search,USA,27021.67
CUST_00444,Nimbus Software,Finance,11-50,2024-03-08,Rep_15,Organic,Canada,136681.25
CUST_00445,Pulse Software,Healthcare,1-10,2023-10-02,Rep_11,Paid Search,USA,15249.44
CUST_00446,Zenith Cloud,SaaS,1-10,2023-03-24,Rep_2,Organic,UK,23670.56
CUST_00447,Zenith Technologies,Retail,11-50,2024-10-24,Rep_3,Paid Search,USA,5509.33
CUST_00448,Helix Solutions,Retail,201-1000,2024-11-21,Rep_12,Partner,Germany,1922.0
CUST_00449,Pulse AI,Retail,1-10,2023-02-17,Rep_1,Partner,USA,1666.67
CUST_00450,Vertex Solutions,Retail,11-50,2024-12-26,Rep_6,Paid Search,USA,3946.0
CUST_00451,Nimbus Technologies,Finance,51-200,2022-01-07,Rep_14,Partner,Germany,4860.67
CUST_00452,Zenith Technologies,Finance,1-10,2023-02-23,Rep_6,LinkedIn Ads,USA,1666.67
CUST_00453,Vertex Systems,Healthcare,51-200,2024-02-27,Rep_13,LinkedIn Ads,UK,23022.22
CUST_00454,Zenith Solutions,Retail,51-200,2023-01-02,Rep_6,Partner,India,6065.33
CUST_00455,Zenith Cloud,SaaS,1000+,2024-07-16,Rep_10,LinkedIn Ads,India,32744.44
CUST_00456,Summit Analytics,Finance,51-200,2024-01-06,Rep_7,Referral,UK,3674.67
CUST_00457,Pulse Solutions,Manufacturing,51-200,2022-11-18,Rep_9,LinkedIn Ads,Canada,18545.56
CUST_00458,Quantum Cloud,EdTech,51-200,2023-12-08,Rep_15,LinkedIn Ads,UK,4136.67
CUST_00459,Pulse Labs,Retail,1-10,2023-10-20,Rep_11,Paid Search,Canada,1666.67
CUST_00460,Pulse Systems,Manufacturing,1-10,2023-03-12,Rep_11,LinkedIn Ads,USA,100000.0
CUST_00461,Quantum Solutions,Finance,1-10,2024-01-25,Rep_1,Paid Search,Germany,100000.0
CUST_00462,Helix Systems,SaaS,51-200,2023-02-24,Rep_12,LinkedIn Ads,USA,100000.0
CUST_00463,Nimbus Software,EdTech,11-50,2024-12-08,Rep_5,Paid Search,Germany,11679.44
CUST_00464,Zenith Technologies,Finance,1-10,2023-10-10,Rep_7,Paid Search,Australia,119372.5
CUST_00465,Orion Labs,Healthcare,201-1000,2024-08-11,Rep_6,Referral,Germany,100000.0
CUST_00466,Quantum Technologies,Finance,1000+,2023-04-25,Rep_8,Paid Search,UK,1666.67
CUST_00467,Apex Software,Healthcare,51-200,2024-11-13,Rep_8,Paid Search,USA,249131.25
CUST_00468,Zenith Solutions,Healthcare,11-50,2023-12-03,Rep_14,Partner,India,1666.67
CUST_00469,Quantum Cloud,Healthcare,11-50,2023-03-07,Rep_2,LinkedIn Ads,Canada,11111.11
CUST_00470,Summit Cloud,Retail,11-50,2022-02-01,Rep_11,Partner,India,1666.67
CUST_00471,Zenith Technologies,Retail,1-10,2022-02-11,Rep_10,LinkedIn Ads,Germany,1666.67
CUST_00472,Quantum Solutions,Finance,1-10,2023-03-07,Rep_10,Organic,Australia,26733.33
CUST_00473,Summit Labs,Manufacturing,51-200,2022-03-17,Rep_13,Paid Search,USA,100000.0
CUST_00474,Pulse Software,Manufacturing,11-50,2022-08-17,Rep_15,LinkedIn Ads,Germany,2141.67
CUST_00475,Apex Cloud,Healthcare,1-10,2022-12-02,Rep_12,Partner,UK,30310.0
CUST_00476,Nova Technologies,Retail,11-50,2023-02-23,Rep_12,LinkedIn Ads,Australia,2152.0
CUST_00477,Nimbus Solutions,Healthcare,1000+,2022-12-22,Rep_13,Referral,India,1666.67
CUST_00478,Nova Labs,SaaS,11-50,2022-02-20,Rep_1,Paid Search,India,11111.11
CUST_00479,Helix Technologies,Retail,1-10,2022-10-20,Rep_12,Paid Search,USA,13763.89
CUST_00480,Quantum Cloud,Retail,1000+,2024-03-21,Rep_2,Referral,Germany,20487.78
CUST_00481,Apex Technologies,EdTech,51-200,2024-12-15,Rep_13,Organic,India,14610.0
CUST_00482,Nova Software,Finance,1-10,2023-01-16,Rep_3,LinkedIn Ads,India,4138.33
CUST_00483,Summit Systems,Retail,11-50,2024-01-18,Rep_6,Partner,USA,4872.33
CUST_00484,Nimbus Analytics,Finance,1-10,2023-12-15,Rep_14,LinkedIn Ads,Germany,225570.0
CUST_00485,Summit AI,Manufacturing,51-200,2024-03-20,Rep_11,LinkedIn Ads,USA,1666.67
CUST_00486,Apex AI,Healthcare,11-50,2022-01-20,Rep_3,Paid Search,India,100000.0
CUST_00487,Summit Solutions,Healthcare,201-1000,2022-01-16,Rep_6,LinkedIn Ads,USA,5405.67
CUST_00488,Vertex Solutions,Healthcare,1-10,2022-11-21,Rep_14,Paid Search,UK,11111.11
CUST_00489,Vertex Technologies,SaaS,11-50,2023-03-21,Rep_10,Paid Search,India,3626.67
CUST_00490,Zenith Analytics,Healthcare,1-10,2024-02-06,Rep_5,LinkedIn Ads,USA,1666.67
CUST_00491,Summit Cloud,Finance,11-50,2022-01-18,Rep_3,Organic,USA,19531.67
CUST_00492,Pulse Analytics,EdTech,11-50,2023-02-27,Rep_14,Paid Search,Australia,5165.67
CUST_00493,Quantum Systems,EdTech,1-10,2023-12-01,Rep_8,Organic,India,1666.67
CUST_00494,Apex Technologies,Finance,51-200,2024-03-15,Rep_13,LinkedIn Ads,USA,1666.67
CUST_00495,Quantum Software,EdTech,1-10,2023-12-07,Rep_5,Organic,Australia,20776.67
CUST_00496,Summit AI,EdTech,201-1000,2024-02-07,Rep_1,LinkedIn Ads,India,4766.33
CUST_00497,Quantum Solutions,Retail,1000+,2023-10-08,Rep_6,LinkedIn Ads,India,276695.0
CUST_00498,Quantum Technologies,EdTech,201-1000,2024-10-27,Rep_8,Paid Search,India,3026.0
CUST_00499,Orion Software,Healthcare,51-200,2022-05-27,Rep_1,Organic,UK,4526.67
CUST_00500,Vertex Software,Healthcare,1-10,2024-03-14,Rep_10,Partner,Canada,1666.67
CUST_00501,Apex Solutions,EdTech,11-50,2023-10-21,Rep_2,Partner,Canada,12218.33
CUST_00502,Apex Analytics,EdTech,11-50,2024-10-23,Rep_10,Paid Search,Australia,2403.33
CUST_00503,Pulse Cloud,Finance,11-50,2022-09-15,Rep_2,LinkedIn Ads,USA,11111.11
CUST_00504,Helix AI,EdTech,11-50,2024-01-23,Rep_2,LinkedIn Ads,Australia,1666.67
CUST_00505,Nova Solutions,Healthcare,11-50,2023-12-21,Rep_15,LinkedIn Ads,UK,32233.89
CUST_00506,Apex Solutions,Healthcare,1-10,2022-10-14,Rep_9,LinkedIn Ads,Canada,3046.0
CUST_00507,Helix Software,Retail,1-10,2023-02-21,Rep_14,Referral,UK,1666.67
CUST_00508,Quantum Cloud,Healthcare,1-10,2023-03-26,Rep_9,LinkedIn Ads,Canada,1666.67
CUST_00509,Pulse Labs,Finance,11-50,2022-10-09,Rep_12,LinkedIn Ads,USA,1666.67
CUST_00510,Nova Technologies,Finance,51-200,2023-02-20,Rep_6,Organic,Canada,17438.89
CUST_00511,Quantum Analytics,Retail,11-50,2023-02-06,Rep_6,Partner,Canada,5493.33
CUST_00512,Orion Systems,SaaS,201-1000,2023-01-17,Rep_13,Paid Search,India,21480.56
CUST_00513,Pulse Solutions,SaaS,1-10,2022-11-02,Rep_2,Paid Search,India,308445.0
CUST_00514,Summit Technologies,Healthcare,201-1000,2024-11-26,Rep_6,Paid Search,UK,1666.67
CUST_00515,Apex AI,SaaS,11-50,2022-02-15,Rep_4,Paid Search,USA,1666.67
CUST_00516,Nova Systems,EdTech,1-10,2023-03-23,Rep_13,Paid Search,Canada,1666.67
CUST_00517,Zenith AI,Finance,1-10,2023-10-11,Rep_4,Referral,India,2414.33
CUST_00518,Summit Systems,EdTech,51-200,2023-11-12,Rep_1,Organic,USA,6177.33
CUST_00519,Pulse Labs,Manufacturing,1-10,2022-11-07,Rep_10,Paid Search,Canada,2399.0
CUST_00520,Orion Software,Retail,1-10,2024-03-23,Rep_13,Organic,USA,100000.0
CUST_00521,Orion AI,Retail,1-10,2022-02-15,Rep_9,Paid Search,USA,1666.67
CUST_00522,Helix Technologies,SaaS,11-50,2023-08-18,Rep_12,Partner,India,100000.0
CUST_00523,Vertex Systems,Manufacturing,51-200,2023-01-01,Rep_5,Paid Search,Canada,1666.67
CUST_00524,Pulse Labs,Manufacturing,11-50,2024-03-27,Rep_9,Paid Search,USA,4743.0
CUST_00525,Orion Software,Manufacturing,1-10,2023-11-12,Rep_2,Paid Search,India,217830.0
CUST_00526,Summit Technologies,EdTech,51-200,2024-12-21,Rep_3,LinkedIn Ads,USA,2526.0
CUST_00527,Pulse Software,SaaS,51-200,2024-12-18,Rep_3,Paid Search,Canada,27775.0
CUST_00528,Orion Analytics,Healthcare,51-200,2024-05-19,Rep_15,Paid Search,Canada,3646.67
CUST_00529,Summit Cloud,EdTech,1-10,2024-03-16,Rep_7,LinkedIn Ads,UK,1666.67
CUST_00530,Zenith Analytics,Finance,1-10,2024-03-23,Rep_14,Paid Search,Australia,1666.67
CUST_00531,Vertex Labs,Healthcare,11-50,2024-02-16,Rep_15,Referral,Australia,1801.67
CUST_00532,Helix Labs,Retail,11-50,2024-11-27,Rep_8,Partner,USA,328466.25
CUST_00533,Pulse Analytics,Retail,1000+,2024-08-06,Rep_12,Paid Search,India,4882.0
CUST_00534,Nimbus Analytics,Finance,51-200,2022-02-26,Rep_14,LinkedIn Ads,Canada,183132.5
CUST_00535,Vertex Software,Manufacturing,11-50,2023-10-05,Rep_1,Organic,India,11129.44
CUST_00536,Quantum Systems,Healthcare,1-10,2024-12-11,Rep_8,Partner,Canada,3471.0
CUST_00537,Pulse Software,EdTech,1-10,2024-10-24,Rep_1,LinkedIn Ads,USA,7377.33
CUST_00538,Orion Labs,SaaS,11-50,2023-07-09,Rep_10,LinkedIn Ads,Australia,370132.5
CUST_00539,Orion Labs,SaaS,1-10,2022-01-27,Rep_5,LinkedIn Ads,USA,1666.67
